Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,2003,74.5625915527344,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,2002,73.6179122924805,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,2001,69.7110900878906,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,2000,66.0649871826172,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1999,63.4650382995605,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1993,63.0919914245605,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1992,62.3021812438965,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1991,61.2643814086914,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1989,60.8262405395508,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1988,61.2708892822266,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1987,61.3706283569336,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1986,61.5723190307617,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1985,60.9222297668457,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1984,58.8000984191895,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1975,43.5787010192871,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1974,41.6790504455566,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1973,38.9323997497559,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1972,36.1856384277344,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Venezuela, RB",VEN,1971,33.3306503295898,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Vietnam,VNM,1998,55.4739418029785,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Vietnam,VNM,1977,37.4721412658691,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Vietnam,VNM,1976,36.7108917236328,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1997,116.406967163086,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1995,115.869476318359,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1994,113.76146697998,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1993,110.356506347656,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1992,106.218948364258,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1991,103.346458435059,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1990,105.401840209961,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1989,107.048751831055,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1988,105.845947265625,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1987,104.413856506348,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1986,101.315589904785,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1985,102.926040649414,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1984,97.775260925293,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1983,90.0654983520508,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Virgin Islands (U.S.),VIR,1982,83.5765533447266,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2021,96.4646987915039,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2020,95.4658966064453,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2019,94.9592590332031,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2018,93.8994369506836,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2017,93.0575332641602,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2016,91.2532577514648,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2015,89.9211120605469,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2014,88.4050064086914,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2013,87.9003601074219,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2012,87.8164901733398,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2011,88.4247131347656,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2010,89.07177734375,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2009,90.4803466796875,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2008,91.791389465332,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2007,93.0625305175781,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2006,93.4034194946289,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2005,91.7672119140625,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2004,90.5072479248047,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2003,86.9278030395508,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2002,84.4026870727539,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2001,82.7333602905273,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,2000,80.1474685668945,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,1999,77.2301788330078,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,1997,72.8755569458008,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,1996,69.9530563354492,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,West Bank and Gaza,PSE,1995,67.3888168334961,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2016,43.2584915161133,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2013,39.9831314086914,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2012,36.9317893981934,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2011,35.6371116638184,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2010,33.621509552002,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2008,30.9485702514648,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2005,30.2892608642578,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2004,30.4852294921875,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2003,29.073429107666,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,2001,27.0760898590088,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,"Yemen, Rep.",YEM,1999,22.8022804260254,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1988,14.6557703018188,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1986,14.5271797180176,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1982,11.2481899261475,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1981,11.0501298904419,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1980,10.9370498657227,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1979,10.7112197875977,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1974,9.07629013061523,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1972,8.94178009033203,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zambia,ZMB,1970,8.24857044219971,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2013,51.3457412719727,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2012,50.1543388366699,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2003,37.4353790283203,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2002,40.723819732666,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2001,43.1062507629395,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,2000,42.2582397460938,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1999,42.5877685546875,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1996,39.1727905273438,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1995,37.1224708557129,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1994,34.6555786132813,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1993,33.8826713562012,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1992,35.5524101257324,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1991,39.7506904602051,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1990,40.6467399597168,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1989,38.7627983093262,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1988,38.0201797485352,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1987,36.9176483154297,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1986,34.490119934082,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1985,32.2986907958984,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1984,28.9422206878662,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1983,23.0314407348633,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1982,17.3871994018555,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1981,12.0685300827026,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1979,6.56648015975952,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1978,7.02429008483887,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1977,7.23597002029419,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1976,7.08009004592896,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1975,6.9816198348999,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1974,6.61137008666992,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1973,6.49363994598389,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1972,6.17187023162842,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1971,5.85248994827271,Gross
"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,Zimbabwe,ZWE,1970,5.65112018585205,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2020,44.9790000915527,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2019,45.0102615356445,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2018,44.9113006591797,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2017,45.0896987915039,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2016,45.1763381958008,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2015,45.594841003418,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2014,45.6164703369141,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2013,44.9425506591797,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2012,44.3559684753418,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2011,43.4972305297852,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2010,43.2100715637207,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2009,42.427131652832,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2008,41.3912811279297,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2007,40.0622215270996,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2006,38.2754707336426,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2005,36.463981628418,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2004,35.2153396606445,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2003,33.2534713745117,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2002,32.3571586608887,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2001,31.4372997283936,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,2000,30.1101207733154,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1999,29.7713203430176,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1998,29.3655796051025,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1997,28.3061199188232,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1996,27.9632701873779,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1995,27.6070194244385,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1994,27.1338806152344,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1993,26.6862392425537,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1992,26.5299797058105,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1991,26.8023700714111,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1990,26.6176204681396,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1989,26.9944095611572,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1988,27.4621906280518,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1987,27.481969833374,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1986,27.3210506439209,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1985,27.4016704559326,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1984,26.7719898223877,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1983,26.1807594299316,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1982,25.5955009460449,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1981,24.6980094909668,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1980,23.9349594116211,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1979,23.0881004333496,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1978,22.2451400756836,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1977,21.4475898742676,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1976,20.8095302581787,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1975,20.1347694396973,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1974,19.3415908813477,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1973,19.2217407226563,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1972,19.044979095459,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1971,18.6672992706299,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Eastern and Southern,AFE,1970,18.6866607666016,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2019,47.701000213623,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2018,47.5009689331055,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2017,47.2858390808105,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2016,47.2753105163574,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2015,48.7719802856445,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2014,47.8381118774414,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2013,52.0132484436035,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2012,46.905029296875,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2011,46.1053085327148,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2010,44.0334014892578,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2009,40.8067207336426,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2008,38.3375205993652,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2007,35.9986801147461,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2006,35.466381072998,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2005,35.0497093200684,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2004,34.4660110473633,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2003,32.7266883850098,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2002,31.0645408630371,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2001,28.6604900360107,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,2000,26.8042392730713,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1999,25.3650302886963,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1998,25.2825393676758,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1997,25.151309967041,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1996,25.3224506378174,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1995,25.5106601715088,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1994,25.5014190673828,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1993,25.5708103179932,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1992,25.6587600708008,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1991,25.6359806060791,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1990,25.6891593933105,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1989,25.2185306549072,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1988,26.4328308105469,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1987,26.7080307006836,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1986,27.2590007781982,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1985,30.94700050354,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1984,32.8853797912598,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1983,29.6644592285156,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1982,25.4591693878174,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1981,23.0445404052734,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1980,20.6666507720947,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1979,18.1952705383301,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1978,16.4530506134033,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1977,15.1975402832031,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1976,14.2643003463745,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1975,13.5055503845215,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1974,12.8465795516968,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1973,12.3781900405884,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1972,11.7943000793457,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1971,11.22998046875,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Africa Western and Central,AFW,1970,10.9597196578979,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2020,73.7503662109375,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2019,74.1645278930664,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2018,73.4679489135742,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2017,73.2594528198242,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2016,72.7619018554688,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2015,72.3008499145508,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2014,71.6617126464844,Gross
"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,Arab World,ARB,2013,71.1811828613281,Gross
